0,1,accuracy,macro avg,weighted avg
0.8405286343612335,0.6838235294117647,0.8102345415778252,0.7621760818864991,0.7996538841718553
0.9173076923076923,0.5068119891008175,0.8102345415778252,0.7120598407042549,0.8102345415778252
0.8772413793103448,0.5821596244131456,0.8102345415778252,0.7297005018617453,0.8002726486441956
1040.0,367.0,0.8102345415778252,1407.0,1407.0
